id,molecularFormula,adduct,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,progenesis_id
295_Grantham_RP_Consensus_1.347_204.08645_RP,C8H13NO5,[M + H]+,Carbohydrates,0.9971498847007751,Aminosugars and aminoglycosides,0.998788058757782,Aminosugars,0.998816967010498,Acylaminosugars,0.6769130229949951,Aminosaccharides,0.8483988642692566,Carbohydrates and carbohydrate conjugates,0.9786975979804992,Organooxygen compounds,1,Organic oxygen compounds,1,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Acylaminosugars; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Amino sugars; Hexoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Aminosaccharides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.347_204.08645_RP
296_Grantham_RP_Consensus_1.306_204.09765_RP,C7H13N3O4,[M + H]+,Carbohydrates,0.6890007853507996,Aminosugars and aminoglycosides,0.3434186577796936,Aminosugars,0.16686655580997467,Alpha amino acids and derivatives,0.6608608365058899,Amino acids and derivatives,0.718348503112793,"Amino acids, peptides, and analogues",0.7136991024017334,Carboxylic acids and derivatives,0.8279263973236084,Organic acids and derivatives,0.9434660077095032,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Methyl esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1.306_204.09765_RP
175_Grantham_RP_Consensus_6.867_167.08137_RP,C8H10N2O2,[M + H]+,Alkaloids,0.5825132131576538,Small peptides,0.3142916262149811,Aminoacids,0.2843446433544159,Benzenoids,0.5154374837875366,NA,NA,NA,NA,NA,NA,Benzenoids,0.5154374837875366,Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,6.867_167.08137_RP
297_Grantham_RP_Consensus_1.362_187.07117_RP,C7H10N2O4,[M + H]+,Alkaloids,0.5529309511184692,Pseudoalkaloids (transamidation),0.11082538217306136,Pyrimidine nucleos(t)ides,0.5570710897445679,Barbituric acid derivatives,0.5751672387123108,Pyrimidones,0.975642204284668,Pyrimidines and pyrimidine derivatives,0.9783617854118348,Diazines,0.98011314868927,Organoheterocyclic compounds,0.9770708084106444,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Barbituric acid derivatives; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carboxylic acid derivatives; Diazines; Carboxylic acid imides; Secondary alcohols; Carbonyl compounds; Ureides; N-acyl ureas; Diazinanes; Dicarboximides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.362_187.07117_RP
42_Grantham_RP_Consensus_11.154_207.13781_RP,C13H18O2,[M + H]+,Terpenoids,0.8610885739326477,Meroterpenoids,0.4753389060497284,Catechols with side chains,0.1796174943447113,Benzoyl derivatives,0.56333160400390625,NA,NA,Benzoyl derivatives,0.56333160400390625,Benzene and substituted derivatives,0.62812340259552,Benzenoids,0.9988368153572084,Organic compounds; Ketones; Phenols; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities,11.154_207.13781_RP
407_Grantham_RP_Consensus_13.896_207.13779_RP,C13H18O2,[M + H]+,Terpenoids,0.9242689609527588,Monoterpenoids,0.5503697395324707,Irregular monoterpenoids,0.31683310866355896,Monocyclic monoterpenoids,0.6030657887458801,Monocyclic monoterpenoids,0.6030657887458801,Monoterpenoids,0.5992769598960876,Prenol lipids,0.8144670128822327,Lipids and lipid-like molecules,0.5805460810661316,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Monoterpenoids; Monocyclic monoterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,13.896_207.13779_RP
541_Grantham_RP_Consensus_5.499_169.09706_RP,C8H12N2O2,[M + H]+,Alkaloids,0.5702968239784241,Lysine alkaloids,0.235701322555542,Pyrrolidine alkaloids,0.20161420106887817,Pyrazoles,0.5419200658798218,NA,NA,Pyrazoles,0.5419200658798218,Azoles,0.7025846838951111,Organoheterocyclic compounds,0.9699269533157348,Organic compounds; Organoheterocyclic compounds; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,5.499_169.09706_RP
176_Grantham_RP_Consensus_2.884_271.08099_RP,C12H14O7,[M + H]+,Shikimates and Phenylpropanoids,0.6941791772842407,Chromanes,0.4721047282218933,Azaphilones,0.35605448484420776,Phenolic glycosides,0.9003814458847046,Glycosyl compounds,0.894579291343689,Carbohydrates and carbohydrate conjugates,0.9908174276351928,Organooxygen compounds,0.9999998807907104,Organic oxygen compounds,1,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities,2.884_271.08099_RP
43_Grantham_RP_Consensus_11.165_207.05612_RP,C9H9N3OP,[M + H]+,Alkaloids,0.9655124545097352,Anthranilic acid alkaloids,0.8267639875411987,Imidazole alkaloids,0.5493826866149902,Benzenoids,0.9148675203323364,NA,NA,NA,NA,NA,NA,Benzenoids,0.9148675203323364,Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organophosphorus compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,11.165_207.05612_RP
542_Grantham_RP_Consensus_1.073_158.96389_RP,C4H2NO2P2,[M + H]+,Alkaloids,0.6625316739082336,Nicotinic acid alkaloids,0.09493894875049592,Pyridine alkaloids,0.08317407220602036,Organic cyanides,0.7775509357452393,NA,NA,Organic cyanides,0.7775509357452393,Organonitrogen compounds,0.7335603833198547,Organic nitrogen compounds,0.9983859062194824,Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organic cyanides; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.073_158.96389_RP
298_Grantham_RP_Consensus_11.991_301.05477_RP,C12H12O9,[M + H]+,Shikimates and Phenylpropanoids,0.7651793360710144,Tropolones,0.6994162201881409,2-pyrone derivatives,0.9917893409729004,Gallic acid and derivatives,0.9749730825424194,Hydroxybenzoic acid derivatives,0.8258039951324463,Benzoic acids and derivatives,0.8946851491928101,Benzene and substituted derivatives,0.9375260472297668,Benzenoids,0.9347350001335144,Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzene and substituted derivatives; Phenol ethers; M-methoxybenzoic acids and derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,11.991_301.05477_RP
543_Grantham_RP_Consensus_1.121_159.07629_RP,C6H10N2O3,[M + H]+,Amino acids and Peptides,0.9656496047973632,Small peptides,0.9433581829071044,Dipeptides,0.5390974879264832,Alpha amino acids and derivatives,0.8619751930236816,Amino acids and derivatives,0.8633412718772888,"Amino acids, peptides, and analogues",0.8587124943733215,Carboxylic acids and derivatives,0.9969538450241088,Organic acids and derivatives,0.99967193603515625,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1.121_159.07629_RP
177_Grantham_RP_Consensus_2.972_271.081_RP,C12H14O7,[M + H]+,Polyketides,0.8082921504974365,Chromanes,0.3360530436038971,Azaphilones,0.25878751277923584,Phenolic glycosides,0.9457522630691528,Glycosyl compounds,0.9646537899971008,Carbohydrates and carbohydrate conjugates,0.9986791014671326,Organooxygen compounds,1,Organic oxygen compounds,1,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities,2.972_271.081_RP
661_Grantham_RP_Consensus_12.467_179.11775_RP,C10H14N2O,[M + H]+,Alkaloids,0.5777723789215088,Peptide alkaloids,0.13801950216293335,Simple amide alkaloids,0.15008696913719177,Benzene and substituted derivatives,0.7392154335975647,NA,NA,NA,NA,Benzene and substituted derivatives,0.7392154335975647,Benzenoids,0.856421709060669,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,12.467_179.11775_RP
408_Grantham_RP_Consensus_13.622_207.06502_RP,C11H10O4,[M + H]+,Polyketides,0.5025328397750854,Chromanes,0.5143035054206848,Chromones,0.57362300157547,1-benzopyrans,0.5349635481834412,NA,NA,1-benzopyrans,0.5349635481834412,Benzopyrans,0.3652236759662628,Organoheterocyclic compounds,0.928246259689331,Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,13.622_207.06502_RP
44_Grantham_RP_Consensus_11.354_207.06501_RP,C11H10O4,[M + H]+,Shikimates and Phenylpropanoids,0.9476328492164612,Phenylpropanoids (C6-C3),0.7839576005935669,Cinnamic acids and derivatives,0.8409742712974548,1-benzopyrans,0.7854747772216797,NA,NA,1-benzopyrans,0.7854747772216797,Benzopyrans,0.7656228542327881,Organoheterocyclic compounds,0.9194183945655824,Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,11.354_207.06501_RP
410_Grantham_RP_Consensus_0.956_474.83307_RP,C2H9N2O12P3S4,[M + H]+,Amino acids and Peptides,0.815099835395813,Small peptides,0.899576723575592,Aminoacids,0.1426536589860916,Organic phosphoric acids and derivatives,0.5486682653427124,NA,NA,NA,NA,Organic phosphoric acids and derivatives,0.5486682653427124,Organic acids and derivatives,0.999261438846588,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic phosphoric acids and derivatives; Sulfonyls; Organosulfonic acids; Sulfenyl compounds; Organic anions; Organic salts; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,0.956_474.83307_RP
299_Grantham_RP_Consensus_6.073_185.09193_RP,C8H12N2O3,[M + H]+,Amino acids and Peptides,0.8085477948188782,Small peptides,0.9487389922142028,Dipeptides,0.9986364245414734,Alpha amino acids and derivatives,0.9999721050262452,Amino acids and derivatives,0.9999853372573853,"Amino acids, peptides, and analogues",0.9999871253967284,Carboxylic acids and derivatives,0.9999723434448242,Organic acids and derivatives,0.999970555305481,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Piperazines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Diazinanes; N-alkylpiperazines; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",6.073_185.09193_RP
411_Grantham_RP_Consensus_7.356_100.07557_RP,CH9NOP,[M + H3N + H]+,Amino acids and Peptides,0.7833495140075684,Small peptides,0.99133563041687,Aminoacids,0.90505051612854,Organonitrogen compounds,0.924046754837036,NA,NA,NA,NA,Organonitrogen compounds,0.924046754837036,Organic nitrogen compounds,0.9999998807907104,Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,7.356_100.07557_RP
544_Grantham_RP_Consensus_14.343_177.09087_RP,C11H12O2,[M + H]+,Shikimates and Phenylpropanoids,0.6589916944503784,Phenylpropanoids (C6-C3),0.325370728969574,Cinnamic acids and derivatives,0.15530355274677277,1-hydroxy-2-unsubstituted benzenoids,0.7204285860061646,NA,NA,1-hydroxy-2-unsubstituted benzenoids,0.7204285860061646,Phenols,0.771140992641449,Benzenoids,0.9653077125549316,Organic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities,14.343_177.09087_RP
412_Grantham_RP_Consensus_7.866_100.07558_RP,C5H9NO,[M + H]+,Alkaloids,0.9168605208396912,Lysine alkaloids,0.8134960532188416,Piperidine alkaloids,0.6759197115898132,Lactams,0.9237919449806212,NA,NA,NA,NA,Lactams,0.9237919449806212,Organoheterocyclic compounds,0.93174546957016,Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,7.866_100.07558_RP
300_Grantham_RP_Consensus_12.86_319.06535_RP,C12H14O10,[M + H]+,Shikimates and Phenylpropanoids,0.9699823260307312,Phenolic acids (C6-C1),0.8782601952552795,Simple phenolic acids,0.5976976156234741,Gallic acid and derivatives,0.9933546781539916,Hydroxybenzoic acid derivatives,0.9535923600196838,Benzoic acids and derivatives,0.9840930700302124,Benzene and substituted derivatives,0.995768427848816,Benzenoids,0.9870245456695556,Organic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzoic acid esters; Monosaccharides; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities,12.86_319.06535_RP
413_Grantham_RP_Consensus_1.533_100.07556_RP,CH9NOP,[M + H3N + H]+,Amino acids and Peptides,0.7833495140075684,Small peptides,0.99133563041687,Aminoacids,0.90505051612854,Organonitrogen compounds,0.924046754837036,NA,NA,NA,NA,Organonitrogen compounds,0.924046754837036,Organic nitrogen compounds,0.9999998807907104,Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.533_100.07556_RP
45_Grantham_RP_Consensus_12.867_209.08068_RP,C11H12O4,[M + H]+,Shikimates and Phenylpropanoids,0.8295838236808777,Styrylpyrones,0.6746928691864014,Kavalactones and derivatives,0.6912657022476196,Catechols,0.687447190284729,Catechols,0.687447190284729,Benzenediols,0.7254790663719177,Phenols,0.8626725673675537,Benzenoids,0.97329980134964,Organic compounds; Organoheterocyclic compounds; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,12.867_209.08068_RP
545_Grantham_RP_Consensus_14.204_177.05442_RP,C10H8O3,[M + H]+,Shikimates and Phenylpropanoids,0.8335409164428711,Coumarins,0.8519495725631714,Simple coumarins,0.5905193090438843,7-hydroxycoumarins,0.5232128500938416,7-hydroxycoumarins,0.5232128500938416,Hydroxycoumarins,0.4360171854496002,Coumarins and derivatives,0.5655872225761414,Phenylpropanoids and polyketides,0.7078813910484314,Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Phenols; Coumarins and derivatives; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 7-hydroxycoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities,14.204_177.05442_RP
301_Grantham_RP_Consensus_12.681_319.08106_RP,C8H18N2O9S,[M + H]+,Amino acids and Peptides,0.5612359046936035,Small peptides,0.41827720403671265,Dipeptides,0.1251678764820099,Alpha amino acids and derivatives,0.7447631359100342,Amino acids and derivatives,0.9525914788246156,"Amino acids, peptides, and analogues",0.955456793308258,Carboxylic acids and derivatives,0.8525426387786865,Organic acids and derivatives,0.9991928935050964,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",12.681_319.08106_RP
414_Grantham_RP_Consensus_1.529_100.07556_RP,C5H9NO,[M + H]+,Alkaloids,0.9168605208396912,Lysine alkaloids,0.8134960532188416,Piperidine alkaloids,0.6759197115898132,Lactams,0.9237919449806212,NA,NA,NA,NA,Lactams,0.9237919449806212,Organoheterocyclic compounds,0.93174546957016,Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.529_100.07556_RP
415_Grantham_RP_Consensus_1.255_100.07554_RP,CH9NOP,[M + H3N + H]+,Amino acids and Peptides,0.7833495140075684,Small peptides,0.99133563041687,Aminoacids,0.90505051612854,Organonitrogen compounds,0.924046754837036,NA,NA,NA,NA,Organonitrogen compounds,0.924046754837036,Organic nitrogen compounds,0.9999998807907104,Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.255_100.07554_RP
416_Grantham_RP_Consensus_1.486_83.04907_RP,C5H6O,[M + H]+,Fatty acids,0.5549229383468628,Fatty acyls,0.7119141221046448,Fatty aldehydes,0.8271483778953552,Carbonyl compounds,0.9515750408172609,NA,NA,Carbonyl compounds,0.9515750408172609,Organooxygen compounds,0.9995718598365784,Organic oxygen compounds,0.9999957084655762,Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,1.486_83.04907_RP
546_Grantham_RP_Consensus_9.298_579.14926_RP,C30H26O12,[M + H]+,Shikimates and Phenylpropanoids,0.9969467520713806,Flavonoids,0.9988131523132324,Proanthocyanins,0.9784600138664246,Biflavonoids and polyflavonoids,0.8346400856971741,NA,NA,Biflavonoids and polyflavonoids,0.8346400856971741,Flavonoids,0.9999666213989258,Phenylpropanoids and polyketides,0.9998792409896852,Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; Chemical entities,9.298_579.14926_RP
46_Grantham_RP_Consensus_1.324_266.0868_RP,C9H15NO8,[M + H]+,Carbohydrates,0.8164365291595459,Aminosugars and aminoglycosides,0.8335202932357788,Aminosugars,0.8985947966575623,Aspartic acid and derivatives,0.7581998705863953,Amino acids and derivatives,0.5256050229072571,"Amino acids, peptides, and analogues",0.5174505114555359,Carboxylic acids and derivatives,0.9997467398643494,Organic acids and derivatives,0.999996781349182,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1.324_266.0868_RP
662_Grantham_RP_Consensus_12.38_179.11778_RP,C10H14N2O,[M + H]+,Alkaloids,0.5777727365493774,Peptide alkaloids,0.13801956176757812,Simple amide alkaloids,0.15008705854415894,Benzene and substituted derivatives,0.7392145395278931,NA,NA,NA,NA,Benzene and substituted derivatives,0.7392145395278931,Benzenoids,0.8564210534095764,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,12.38_179.11778_RP
417_Grantham_RP_Consensus_1.525_100.03918_RP,C4H5NO2,[M + H]+,Alkaloids,0.5379678606987,Nicotinic acid alkaloids,0.12067044526338576,Pyridine alkaloids,0.13158202171325684,Isoxazoles,0.5682736039161682,NA,NA,Isoxazoles,0.5682736039161682,Azoles,0.9769033789634703,Organoheterocyclic compounds,0.9995598196983336,Organic compounds; Organoheterocyclic compounds; Isoxazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1.525_100.03918_RP
47_Grantham_RP_Consensus_0.953_214.9174_RP,C2H3N2O2PS3,[M + H]+,Alkaloids,0.9330620765686036,Pseudoalkaloids,0.1285489797592163,Aminoacids,0.03839752078056335,Azoles,0.9849284291267396,NA,NA,NA,NA,Azoles,0.9849284291267396,Organoheterocyclic compounds,0.995062530040741,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,0.953_214.9174_RP
